title,type,rating,read,last_read,synonyms,mal,anilist,mangaupdates
Kimitte Watashi no Koto Suki Nandesho?,Reading,,,2025-43-14,"เธอน่ะ แอบชอบฉันอยู่ใช่มั้ย?,きみって私のこと好きなんでしょ？,你其实是喜欢我的对吧？,You Like Me, Don't You?",https://myanimelist.net/manga/155103,https://anilist.co/manga/159572,https://www.mangaupdates.com/series/k28e6sz
Oshi Au Futari wa Koi ni Naranai,Completed,,,2024-47-30,"推し合う2人は恋にならない,Dua Orang yang Saling Mengidolakan Tidak Akan Jatuh Cinta,Two People Who Idolize Each Other Will Not Fall in Love,The Two People Who Idolizes Each Other Will Not Fall in Love,The Two People Who Idolizes Each Other Won't Fall in Love,Hai người thần tượng lẫn nhau sẽ không sa vào lưới tình,推し合う二人は恋にならない,Два фаната друг друга не влюбляются,Oshi Au 2-ri wa Koi ni Naranai",https://myanimelist.net/manga/161864,https://anilist.co/manga/168106,
Shishunki Bitter Change,Completed,,,2024-47-30,"Горькие изменения в период полового созревания,思春期ビターチェンジ,사춘기 비터 체인지,Puberty Bitter Change,Cambio amargo en la pubertad,思春期 bitter change",https://myanimelist.net/manga/65473,https://anilist.co/manga/85404,https://www.mangaupdates.com/series/87194
Josei Danshi,Completed,,32,2025-12-21,"Josei Danshi,女声男子,Girl Boy,Girly Boy,Jyosei Danshi,女声男生",https://myanimelist.net/manga/37403,https://anilist.co/manga/67403,https://www.mangaupdates.com/series/77080
"You, the One Sitting Next to Me, Are the Cutest.",Completed,,,2024-47-30,"The You Next to Me is the Cutest One of All,Kamu yang duduk di sebelahku adalah yang paling imut,Tonari no Kimi ga Ichiban Kawaii,隣の君が一番かわいい,You, the One Sitting Next to Me, Are the Cutest,能当闺蜜交往的男朋友之事",https://myanimelist.net/manga/133833,https://anilist.co/manga/129023,https://www.mangaupdates.com/series/175305
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen (Fan Colored),Dropped,,,2024-47-30,"Kaguya Wants to be Confessed to: The Geniuses' War of Hearts and Minds,Kaguya-sama: Love is War,Kaguya Quiere que se Confiese: Una Batalla de Amor entre Genios,카구야님은 고백 받고 싶어,Kaguya Ingin Dicintai: Perang Cerdik dalam Cinta dan Akal,कागुया-सामा ~माया युद्ध हो~,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya deseja que lhe confessem~A Guerra de Amor e Inteligência dos Gênios,Кагуя хочет, чтобы ей признались: Гении — война любви и разума,สารภาพรักกับคุณคางุยะซะดี ๆ ~สงครามประสาทความรักของเหล่าอัจฉริยะ~,Kaguya İlan-ı Aşk edilmek istiyor; Dahilerin Aşk ve Beyin Savaşı,辉夜大小姐想让我告白 ~天才们的恋爱头脑战~,Kaguya-sama: Love is War",https://myanimelist.net/manga/90125,https://anilist.co/manga/86635,https://www.mangaupdates.com/series/121872
Kaguya-sama: Love Is War,Dropped,,,2024-47-30,"かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya Ingin Dicintai: Perang Cerdik dalam Cinta dan Akal,Kaguya Wants to be Confessed to: The Geniuses' War of Hearts and Minds,카구야님은 고백 받고 싶어,Kaguya İlan-ı Aşk edilmek istiyor; Dahilerin Aşk ve Beyin Savaşı,Кагуя хочет, чтобы ей признались: Гении — война любви и разума,辉夜大小姐想让我告白 ~天才们的恋爱头脑战~,สารภาพรักกับคุณคางุยะซะดี ๆ ~สงครามประสาทความรักของเหล่าอัจฉริยะ~,Kaguya-sama: Love is War,Kaguya-sama : Love Is War,Kaguya Quiere que se Confiese: Una Batalla de Amor entre Genios,Kaguya-sama: Love is War,कागुया-सामा ~माया युद्ध हो~",https://myanimelist.net/manga/90125,https://anilist.co/manga/86635,https://www.mangaupdates.com/series/121872
Kaguya-sama: Love Is War (Official Colored),Dropped,,,2024-47-30,"Kaguya İlan-ı Aşk edilmek istiyor; Dahilerin Aşk ve Beyin Savaşı,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen  [Official Colored],かぐや様は告らせたい　～天才たちの恋愛頭脳戦～,かぐや様は告らせたい～天才たちの恋愛頭脳戦～ カラー版,辉夜大小姐想让我告白 ~天才们的恋爱头脑战~,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen  (Official Colored),Kaguya-sama: Love Is War - Digital Colored Comics,Kaguya Wants to Be Confessed To,Kaguya-sama: Love is War,Kaguya Wants to be Confessed To: The Geniuses' War of Love and Brains,!کاگویا-ساما : عشق جنگه,Kaguya-sama wa Kokurasetai,Kaguya-sama: Cuộc chiến tỏ tình,Miłość to wojna (Polish),Кагуя хочет, чтобы ей признались: Гении - война любви и разума,कागुया-सामा ~माया युद्ध हो~,สารภาพรักกับคุณคางุยะซะดีๆ ~สงครามประสาทความรักของเหล่าอัจฉริยะ~ (Luckpim),かぐや様は告らせたい～天才たちの恋愛頭脳戦～,카구야님은 고백 받고 싶어,Kaguya-sama wa Kokurasetai - Tensai-tachi no Renai Zunousen",https://myanimelist.net/manga/90125,https://anilist.co/manga/86635,https://www.mangaupdates.com/series/121872
Onna Tomodachi to Kekkon Shitemita,Plan to Read,,,2024-47-30,"女ともだちと結婚してみた。,尝试与女性朋友结婚了,嘗試與女性朋友結婚了,Chángshì yǔ nǚxìng péngyǒu jiéhūnle,和女性朋友結婚了。,I Married My Female Friend,Jak poślubić przyjaciółkę,คุณเพื่อนคะลองมาแต่งงานกันมั้ย,여자 친구와 결혼해봤다.,Marry a Girl Friend",https://myanimelist.net/manga/131607,https://anilist.co/manga/126292,https://www.mangaupdates.com/series/174044
Kimi Dake ga Hontou,Plan to Read,,,2024-47-30,きみだけがほんとう,https://myanimelist.net/manga/146682,https://anilist.co/manga/151905,https://www.mangaupdates.com/series/200340
Masamune-kun no Revenge After School,Plan to Read,,,2024-47-30,"Masamune-kun's Revenge after school,Masamune Báo thù ngoại truyện,Месть Масамунэ after school,政宗くんのリベンジ after school,政宗君的复仇 after school,마사무네의 리벤지 after school",,https://anilist.co/manga/104896,https://www.mangaupdates.com/series/150221
